timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:36:35.467,9,random,searching,39.52,0.0,80.0,46,47,random
17:36:35.940,9,random,searching,60.52,0.0,80.0,47,57,random
17:36:36.585,9,random,searching,40.11,0.0,99.89,57,46,random
17:36:37.027,9,random,searching,40.0,0.0,80.39,46,0,random
17:36:39.065,9,random,searching,0.03,0.0,0.05,0,1,random
17:36:39.508,9,random,searching,19.53,0.0,0.0,1,11,random
17:36:40.154,9,random,searching,-0.38,0.0,20.39,11,23,random
17:36:40.800,9,random,searching,20.16,0.0,40.15,23,13,random
17:36:41.447,9,random,searching,40.15,0.0,19.84,13,23,random
17:36:42.092,9,random,searching,22.29,0.0,39.8,23,0,random
17:36:43.279,9,random,searching,-0.51,0.0,-0.53,0,11,random
17:36:43.823,9,random,searching,-0.36,0.0,19.79,11,1,random
17:36:44.470,9,random,searching,20.08,0.0,-0.08,1,13,random
17:36:45.114,9,random,searching,40.06,0.0,20.08,13,23,random
17:36:45.759,9,random,searching,19.84,0.0,40.16,23,11,random
17:36:47.867,9,random,searching,-0.5,0.0,20.03,11,1,random
17:36:48.547,9,random,searching,20.68,0.0,-0.61,1,11,random
17:36:49.227,9,random,searching,-0.57,0.0,20.57,11,1,random
17:36:49.974,9,random,searching,19.8,0.0,0.13,1,12,random
17:36:50.449,9,random,searching,21.81,0.0,19.86,12,0,random
17:36:51.131,9,random,searching,-0.37,0.0,-0.34,0,1,random
17:36:51.606,9,random,searching,20.62,0.0,0.01,1,12,random
17:36:52.760,9,random,searching,19.57,0.0,19.71,12,11,random
17:36:53.406,9,random,searching,-0.42,0.0,19.51,11,12,random
17:36:54.120,9,random,searching,19.93,0.0,20.02,12,24,random
17:36:54.764,9,random,searching,40.13,0.0,40.13,24,14,random
17:36:55.411,9,random,searching,60.15,0.0,19.85,14,25,random
17:36:55.887,9,random,searching,59.99,0.0,40.85,25,14,random
17:36:56.363,9,random,searching,60.0,0.0,19.85,14,26,random
17:36:57.009,9,random,searching,80.08,0.0,40.08,26,16,random
17:36:57.653,9,random,searching,100.15,0.0,19.85,16,27,random
17:36:58.130,9,random,searching,99.99,0.0,40.85,27,37,random
17:36:58.777,9,random,searching,79.41,0.0,60.56,37,25,random
17:36:59.420,9,random,searching,59.85,0.0,39.84,25,36,random
17:36:59.896,9,random,searching,60.01,0.0,60.84,36,25,random
17:37:00.373,9,random,searching,60.0,0.0,39.84,25,24,random
17:37:00.848,9,random,searching,39.0,0.0,40.01,24,14,random
17:37:01.528,9,random,searching,60.72,0.0,19.31,14,25,random
17:37:02.001,9,random,searching,59.99,0.0,40.3,25,0,random
17:37:03.802,9,random,searching,-0.91,0.0,-0.2,0,11,random
17:37:04.280,9,random,searching,0.03,0.0,20.78,11,23,random
17:37:06.315,9,random,searching,19.86,0.0,40.22,23,11,random
17:37:06.995,9,random,searching,-0.36,0.0,19.48,11,0,random
17:37:07.437,9,random,searching,0.0,0.0,-0.02,0,12,random
17:37:08.081,9,random,searching,20.14,0.0,20.14,12,0,random
17:37:08.728,9,random,searching,-0.01,0.0,-0.01,0,11,random
17:37:09.203,9,random,searching,0.0,0.0,20.99,11,0,random
