timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
20:55:17.434,3,random,searching,89.51,0.0,9.51,59,48,random
20:55:20.025,3,random,searching,70.65,0.0,-8.92,48,47,random
20:55:20.976,3,random,searching,51.08,0.0,-9.94,47,37,random
20:55:22.773,3,random,delivering,50.25,0.0,-25.32,47,37,random
20:55:25.010,3,random,dropping,9.62,0.0,-4.85,47,37,random
20:55:26.064,3,random,searching,9.62,0.0,-4.85,47,47,random
20:55:28.951,3,random,searching,68.8,0.0,-9.99,48,47,random
20:55:29.794,3,random,searching,51.3,0.0,-10.0,47,46,random
20:55:30.777,3,random,searching,31.0,0.0,-10.0,46,57,random
20:55:32.070,3,random,searching,49.32,0.0,9.28,57,67,random
20:55:33.017,3,random,searching,49.96,0.0,28.87,67,78,random
20:55:34.375,3,random,searching,69.23,0.0,49.19,78,89,random
20:55:35.765,3,random,searching,89.5,0.0,69.5,89,79,random
20:55:37.561,3,random,searching,70.55,0.0,89.3,98,0,random
20:55:58.706,3,random,searching,49.66,0.0,89.47,97,86,random
20:55:59.995,3,random,searching,30.76,0.0,70.75,86,75,random
20:56:01.386,3,random,searching,10.46,0.0,50.46,75,64,random
20:56:03.017,3,random,searching,10.19,0.0,30.99,65,0,random
20:56:16.189,3,random,searching,29.52,0.0,49.61,76,0,random
