timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:34:08.202,7,random,searching,0.0,0.0,1.5,0,13,random
17:34:08.627,7,random,searching,0.0,0.0,21.0,13,26,random
17:34:09.511,7,random,delivering,-1.39,0.0,35.2,13,26,random
17:34:10.133,7,random,dropping,-0.38,0.0,9.72,13,26,random
17:34:10.678,7,random,searching,-0.38,0.0,9.72,13,13,random
17:34:11.697,7,random,searching,18.98,0.0,-1.16,1,13,random
17:34:12.446,7,random,searching,-0.24,0.0,20.49,13,27,random
17:34:13.329,7,random,searching,17.13,0.0,41.14,27,28,random
17:34:15.366,7,random,delivering,55.33,0.0,59.13,27,28,random
17:34:39.654,7,random,dropping,0.77,0.0,-9.22,27,28,random
17:34:40.198,7,random,searching,0.77,0.0,-9.22,27,27,random
17:34:42.271,7,random,searching,-0.24,0.0,60.23,39,26,random
17:34:42.747,7,random,searching,0.01,0.0,39.23,26,13,random
17:34:43.188,7,random,searching,-0.0,0.0,19.73,13,27,random
17:34:43.971,7,random,searching,20.8,0.0,40.31,27,0,random
17:34:45.155,7,random,searching,-0.06,0.0,-0.31,0,14,random
17:34:45.801,7,random,searching,19.97,0.0,19.97,14,13,random
17:34:46.243,7,random,searching,0.47,0.0,20.0,13,14,random
17:34:46.685,7,random,searching,19.97,0.0,20.0,14,1,random
17:34:47.161,7,random,searching,20.0,0.0,-1.0,1,2,random
17:34:47.635,7,random,searching,40.93,0.0,0.13,2,14,random
17:34:48.280,7,random,searching,20.26,0.0,19.75,14,0,random
17:34:49.028,7,random,searching,-0.12,0.0,-0.07,0,13,random
17:34:49.502,7,random,searching,0.01,0.0,20.93,13,27,random
17:34:50.183,7,random,searching,20.36,0.0,37.73,27,41,random
17:34:51.033,7,random,searching,40.11,0.0,60.33,41,55,random
17:34:51.679,7,random,searching,60.37,0.0,80.37,55,42,random
17:34:52.155,7,random,searching,59.99,0.0,59.37,42,30,random
17:34:52.799,7,random,searching,80.47,0.0,39.55,30,31,random
17:34:53.237,7,random,searching,99.96,0.0,40.0,31,32,random
17:34:54.155,7,random,delivering,116.46,0.0,40.0,31,32,random
17:34:56.768,7,random,dropping,8.64,0.0,2.97,31,32,random
17:34:57.313,7,random,searching,8.64,0.0,2.97,31,31,random
17:35:00.033,7,random,searching,79.39,0.0,40.0,30,29,random
17:35:00.473,7,random,searching,59.89,0.0,40.0,29,43,random
17:35:01.556,7,random,delivering,76.91,0.0,56.92,29,43,random
17:35:03.494,7,random,dropping,9.39,0.0,6.95,29,43,random
17:35:04.038,7,random,searching,9.39,0.0,6.95,29,29,random
17:35:05.874,7,random,searching,80.63,0.0,40.01,30,17,random
17:35:06.351,7,random,searching,79.97,0.0,19.02,17,29,random
17:35:06.997,7,random,searching,60.32,0.0,39.66,29,41,random
17:35:07.642,7,random,searching,40.18,0.0,59.82,41,0,random
17:35:09.274,7,random,searching,0.03,0.0,0.05,0,13,random
