timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:17:33.941,0,random,searching,0.7,0.0,0.0,0,1,random
17:17:34.809,0,random,searching,18.9,0.0,0.0,1,6,random
17:17:35.725,0,random,searching,19.94,0.0,18.87,6,10,random
17:17:37.082,0,random,searching,0.72,0.0,39.24,10,15,random
17:17:38.915,0,random,delivering,0.16,0.0,55.33,10,15,random
17:17:41.154,0,random,dropping,0.03,0.0,9.83,10,15,random
17:17:42.204,0,random,searching,0.03,0.0,9.83,10,10,random
17:17:45.493,0,random,searching,0.0,0.0,0.73,0,5,random
17:17:46.375,0,random,searching,0.0,0.0,18.93,5,6,random
17:17:47.292,0,random,searching,18.87,0.0,19.94,6,11,random
17:17:48.208,0,random,searching,19.93,0.0,38.81,11,10,random
17:17:49.125,0,random,searching,1.07,0.0,39.94,10,11,random
17:17:50.005,0,random,searching,19.27,0.0,40.0,11,10,random
17:17:50.888,0,random,searching,1.07,0.0,40.0,10,16,random
17:17:52.178,0,random,searching,19.35,0.0,59.32,16,21,random
17:17:54.005,0,random,delivering,19.86,0.0,75.41,16,21,random
17:17:57.330,0,random,dropping,2.57,0.0,9.75,16,21,random
17:17:58.383,0,random,searching,2.57,0.0,9.75,16,16,random
17:18:02.217,0,random,searching,0.76,0.0,40.74,10,0,random
17:18:04.154,0,random,searching,0.02,0.0,0.85,0,6,random
17:18:05.443,0,random,searching,19.22,0.0,19.25,6,7,random
17:18:06.391,0,random,searching,38.81,0.0,19.96,7,12,random
17:18:07.307,0,random,searching,39.93,0.0,38.82,12,7,random
17:18:08.190,0,random,searching,40.0,0.0,20.62,7,2,random
17:18:09.141,0,random,searching,40.0,0.0,1.02,2,8,random
17:18:10.430,0,random,searching,59.3,0.0,19.33,8,13,random
17:18:11.384,0,random,searching,59.96,0.0,38.92,13,7,random
17:18:12.675,0,random,searching,40.66,0.0,20.62,7,8,random
17:18:13.557,0,random,searching,58.85,0.0,20.04,8,9,random
17:18:14.543,0,random,searching,79.15,0.0,20.0,9,8,random
17:18:15.425,0,random,searching,60.95,0.0,20.0,8,14,random
17:18:16.714,0,random,searching,79.29,0.0,39.26,14,19,random
17:18:17.660,0,random,searching,79.96,0.0,58.85,19,0,random
17:18:22.410,0,random,searching,1.03,0.0,0.76,0,6,random
17:18:23.668,0,random,searching,19.22,0.0,19.2,6,2,random
17:18:24.993,0,random,searching,39.27,0.0,0.68,2,6,random
17:18:26.283,0,random,searching,20.48,0.0,19.51,6,7,random
17:18:27.201,0,random,searching,39.38,0.0,19.98,7,6,random
17:18:28.084,0,random,searching,21.18,0.0,20.0,6,0,random
17:18:29.440,0,random,searching,0.82,0.0,0.78,0,1,random
17:18:30.325,0,random,searching,19.01,0.0,0.04,1,7,random
17:18:31.675,0,random,searching,39.3,0.0,19.33,7,1,random
17:18:32.955,0,random,searching,20.51,0.0,0.51,1,5,random
17:18:34.280,0,random,searching,0.72,0.0,19.32,5,1,random
