timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:28:01.871,1,random,searching,179.51,0.0,20.49,19,28,random
17:28:04.410,1,random,searching,160.14,0.0,0.8,8,0,random
17:28:08.143,1,random,delivering,104.85,0.0,0.52,8,0,random
17:28:12.790,1,random,dropping,9.65,0.0,0.05,8,0,random
17:28:13.838,1,random,searching,9.65,0.0,0.05,8,8,random
17:28:21.169,1,random,searching,159.14,0.0,19.86,18,17,random
17:28:22.052,1,random,searching,140.95,0.0,19.99,17,28,random
17:28:23.339,1,random,searching,159.29,0.0,39.25,28,39,random
17:28:24.721,1,random,searching,179.57,0.0,59.57,39,29,random
17:28:25.637,1,random,searching,179.99,0.0,40.67,29,38,random
17:28:26.926,1,random,searching,160.86,0.0,59.16,38,48,random
17:28:27.876,1,random,searching,160.05,0.0,78.75,48,37,random
17:28:29.161,1,random,searching,140.62,0.0,60.58,37,48,random
17:28:30.449,1,random,searching,159.41,0.0,79.41,48,49,random
17:28:31.398,1,random,searching,179.0,0.0,79.97,49,38,random
17:28:32.686,1,random,searching,160.67,0.0,60.7,38,28,random
17:28:33.635,1,random,searching,160.04,0.0,41.11,28,19,random
17:28:34.991,1,random,searching,179.27,0.0,20.77,19,9,random
17:28:35.940,1,random,searching,179.96,0.0,1.18,9,18,random
17:28:37.228,1,random,searching,160.61,0.0,19.43,18,9,random
17:28:38.521,1,random,searching,179.4,0.0,0.6,9,18,random
17:28:39.811,1,random,searching,160.59,0.0,19.41,18,7,random
17:28:41.137,1,random,searching,140.73,0.0,0.68,7,17,random
17:28:42.018,1,random,searching,140.04,0.0,18.87,17,18,random
17:28:42.932,1,random,searching,158.91,0.0,19.94,18,28,random
17:28:43.849,1,random,searching,159.94,0.0,38.81,28,39,random
17:28:45.205,1,random,searching,179.19,0.0,59.14,39,49,random
17:28:46.157,1,random,searching,179.95,0.0,78.73,49,58,random
17:28:47.516,1,random,searching,160.8,0.0,99.15,58,57,random
17:28:48.466,1,random,searching,141.21,0.0,99.95,57,48,random
17:28:49.755,1,random,searching,159.45,0.0,80.59,48,57,random
