timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:29:23.749,0,random,searching,10.05,0.0,7.51,46657,46656,random
18:29:23.783,0,random,searching,8.56,0.0,7.34,46656,46355,random
18:29:23.818,0,random,searching,7.55,0.0,6.23,46355,46656,random
18:29:23.852,0,random,searching,8.62,0.0,7.29,46656,46957,random
18:29:23.886,0,random,searching,9.68,0.0,8.35,46957,47256,random
18:29:23.920,0,random,searching,8.93,0.0,9.64,47256,47556,random
18:29:23.956,0,random,searching,8.73,0.0,11.13,47556,47857,random
18:29:24.108,0,random,searching,10.64,0.0,13.44,47857,47556,random
18:29:24.260,0,random,searching,8.58,0.0,11.25,47556,47856,random
18:29:24.298,0,random,searching,8.7,0.0,12.75,47856,47855,random
18:29:24.332,0,random,searching,7.2,0.0,12.7,47855,47856,random
18:29:24.366,0,random,searching,8.7,0.0,12.71,47856,0,random
18:29:24.492,0,random,searching,10.2,0.0,12.71,47857,48156,random
18:29:24.561,0,random,searching,7.96,0.0,14.7,48156,47857,random
18:29:24.630,0,random,searching,10.12,0.0,12.62,47857,47558,random
18:29:24.664,0,random,searching,11.18,0.0,11.56,47558,47258,random
18:29:24.698,0,random,searching,11.37,0.0,10.07,47258,47558,random
18:29:24.732,0,random,searching,11.37,0.0,11.57,47558,47559,random
18:29:24.849,0,random,searching,12.86,0.0,11.35,47559,47858,random
18:29:24.917,0,random,searching,10.64,0.0,13.38,47858,48159,random
18:29:24.985,0,random,searching,13.5,0.0,14.3,48159,48458,random
18:29:25.053,0,random,searching,10.82,0.0,15.66,48458,48157,random
18:29:25.087,0,random,searching,10.16,0.0,14.32,48157,48458,random
18:29:25.123,0,random,searching,11.29,0.0,15.31,48458,0,random
18:29:25.300,0,random,searching,12.8,0.0,13.33,48159,47859,random
18:29:25.334,0,random,searching,12.58,0.0,11.85,47859,47558,random
18:29:25.369,0,random,searching,11.18,0.0,11.3,47558,47259,random
18:29:25.404,0,random,searching,12.34,0.0,10.34,47259,47260,random
18:29:25.441,0,random,searching,13.81,0.0,10.08,47260,46959,random
18:29:25.476,0,random,searching,12.88,0.0,8.9,46959,46660,random
18:29:25.511,0,random,searching,13.78,0.0,7.71,46660,46961,random
18:29:25.544,0,random,searching,15.06,0.0,8.5,46961,46662,random
18:29:25.616,0,random,searching,17.54,0.0,6.8,46662,46363,random
18:29:25.650,0,random,searching,18.37,0.0,5.56,46363,46062,random
18:29:25.684,0,random,searching,17.05,0.0,4.85,46062,45762,random
18:29:25.718,0,random,searching,16.73,0.0,3.39,45762,46063,random
18:29:25.753,0,random,searching,17.81,0.0,4.43,46063,46062,random
18:29:25.870,0,random,searching,16.34,0.0,4.77,46062,46363,random
18:29:25.937,0,random,searching,18.77,0.0,6.54,46363,46663,random
18:29:25.974,0,random,searching,17.79,0.0,7.67,46663,46664,random
18:29:26.008,0,random,searching,19.26,0.0,7.38,46664,46363,random
18:29:26.042,0,random,searching,18.27,0.0,6.26,46363,46663,random
18:29:26.077,0,random,searching,17.99,0.0,7.73,46663,46962,random
18:29:26.183,0,random,searching,16.8,0.0,8.64,46962,46961,random
18:29:26.217,0,random,searching,15.3,0.0,8.7,46961,47261,random
18:29:26.250,0,random,searching,15.4,0.0,10.2,47261,47561,random
18:29:26.285,0,random,searching,15.38,0.0,11.7,47561,47262,random
18:29:26.352,0,random,searching,17.27,0.0,9.36,47262,47261,random
18:29:26.387,0,random,searching,15.85,0.0,9.87,47261,47560,random
18:29:26.455,0,random,searching,13.55,0.0,11.79,47560,47860,random
18:29:26.489,0,random,searching,14.26,0.0,13.11,47860,47861,random
18:29:26.523,0,random,searching,15.68,0.0,12.61,47861,47560,random
18:29:26.592,0,random,searching,13.29,0.0,10.79,47560,47861,random
18:29:26.661,0,random,searching,15.5,0.0,12.82,47861,47560,random
18:29:26.730,0,random,searching,13.37,0.0,10.7,47560,47861,random
18:29:26.800,0,random,searching,15.5,0.0,12.82,47861,47860,random
18:29:26.833,0,random,searching,14.0,0.0,12.71,47860,48159,random
18:29:26.867,0,random,searching,12.96,0.0,13.79,48159,48460,random
18:29:26.973,0,random,searching,13.8,0.0,15.03,48460,48761,random
18:29:27.045,0,random,searching,15.85,0.0,17.22,48761,48762,random
18:29:27.079,0,random,searching,17.15,0.0,16.48,48762,48761,random
18:29:27.114,0,random,searching,15.67,0.0,16.68,48761,48760,random
18:29:27.148,0,random,searching,14.17,0.0,16.72,48760,49059,random
18:29:27.182,0,random,searching,13.06,0.0,17.73,49059,48760,random
18:29:27.216,0,random,searching,14.11,0.0,16.66,48760,48459,random
18:29:27.250,0,random,searching,13.0,0.0,15.65,48459,48458,random
18:29:27.284,0,random,searching,11.52,0.0,15.41,48458,48457,random
18:29:27.318,0,random,searching,10.02,0.0,15.38,48457,48757,random
18:29:27.352,0,random,searching,10.04,0.0,16.88,48757,48756,random
18:29:27.386,0,random,searching,8.55,0.0,16.7,48756,48755,random
18:29:27.419,0,random,searching,7.05,0.0,16.73,48755,48754,random
18:29:27.453,0,random,searching,5.55,0.0,16.72,48754,48455,random
18:29:27.522,0,random,searching,7.96,0.0,14.94,48455,48755,random
18:29:27.556,0,random,searching,7.48,0.0,16.36,48755,49055,random
18:29:27.590,0,random,searching,7.37,0.0,17.86,49055,48756,random
18:29:27.624,0,random,searching,8.51,0.0,16.88,48756,48455,random
18:29:27.658,0,random,searching,7.6,0.0,15.69,48455,48756,random
18:29:27.692,0,random,searching,8.69,0.0,16.72,48756,48456,random
18:29:27.726,0,random,searching,8.7,0.0,15.22,48456,48757,random
18:29:27.795,0,random,searching,10.69,0.0,17.46,48757,48457,random
18:29:27.863,0,random,searching,9.79,0.0,14.6,48457,48157,random
18:29:27.897,0,random,searching,10.4,0.0,13.23,48157,48458,random
18:29:27.965,0,random,searching,11.63,0.0,15.97,48458,48459,random
18:29:28.000,0,random,searching,12.95,0.0,15.25,48459,48458,random
18:29:28.035,0,random,searching,11.46,0.0,15.38,48458,48157,random
18:29:28.069,0,random,searching,10.36,0.0,14.35,48157,48156,random
18:29:28.104,0,random,searching,8.89,0.0,14.08,48156,47857,random
18:29:28.137,0,random,searching,9.85,0.0,12.93,47857,47856,random
18:29:28.171,0,random,searching,8.38,0.0,12.65,47856,47555,random
18:29:28.206,0,random,searching,7.44,0.0,11.47,47555,47854,random
18:29:28.240,0,random,searching,6.31,0.0,12.46,47854,48154,random
18:29:28.274,0,random,searching,6.04,0.0,13.93,48154,48454,random
18:29:28.307,0,random,searching,6.02,0.0,15.43,48454,48154,random
18:29:28.341,0,random,searching,6.02,0.0,13.93,48154,47855,random
18:29:28.375,0,random,searching,7.13,0.0,12.92,47855,47854,random
18:29:28.409,0,random,searching,5.65,0.0,12.64,47854,48153,random
18:29:28.443,0,random,searching,4.8,0.0,13.87,48153,47852,random
18:29:28.477,0,random,searching,3.63,0.0,12.94,47852,48151,random
18:29:28.511,0,random,searching,2.39,0.0,13.78,48151,48450,random
18:29:28.638,0,random,searching,0.19,0.0,15.83,48450,48449,random
18:29:28.672,0,random,searching,-1.14,0.0,15.14,48449,48149,random
18:29:28.787,0,random,searching,-0.55,0.0,13.77,48149,48449,random
18:29:28.822,0,random,searching,-0.66,0.0,15.26,48449,48148,random
18:29:28.856,0,random,searching,-1.77,0.0,14.26,48148,48449,random
18:29:28.890,0,random,searching,-0.72,0.0,15.33,48449,48749,random
18:29:28.924,0,random,searching,-0.66,0.0,16.83,48749,49048,random
18:29:28.960,0,random,searching,-1.77,0.0,17.84,49048,49348,random
18:29:28.994,0,random,searching,-2.0,0.0,19.32,49348,49347,random
18:29:29.028,0,random,searching,-3.49,0.0,19.41,49347,49046,random
18:29:29.062,0,random,searching,-4.49,0.0,18.28,49046,49047,random
18:29:29.097,0,random,searching,-3.01,0.0,18.0,49047,49347,random
18:29:29.130,0,random,searching,-3.36,0.0,19.46,49347,49646,random
18:29:29.165,0,random,searching,-4.44,0.0,20.5,49646,49346,random
18:29:29.199,0,random,searching,-4.76,0.0,19.03,49346,49647,random
18:29:29.267,0,random,searching,-2.84,0.0,21.34,49647,49948,random
18:29:29.302,0,random,searching,-1.72,0.0,22.33,49948,49949,random
18:29:29.336,0,random,searching,-0.26,0.0,21.97,49949,49648,random
18:29:29.403,0,random,searching,-2.71,0.0,20.24,49648,49947,random
18:29:29.439,0,random,searching,-3.2,0.0,21.66,49947,49948,random
18:29:29.474,0,random,searching,-1.78,0.0,22.15,49948,49947,random
18:29:29.508,0,random,searching,-3.28,0.0,22.08,49947,50247,random
18:29:29.542,0,random,searching,-3.35,0.0,23.58,50247,50546,random
18:29:29.576,0,random,searching,-4.48,0.0,24.57,50546,50847,random
18:29:29.610,0,random,lifting,-4.48,0.0,24.57,50847,0,random
18:29:29.725,0,random,lifting,-4.48,0.0,24.57,50546,50245,random
18:29:29.759,0,random,lifting,-4.48,0.0,24.57,50245,49945,random
18:29:30.260,0,random,delivering,-4.48,0.0,24.57,50245,49945,random
18:29:30.635,0,random,dropping,-1.79,0.0,9.81,50245,49945,random
18:29:31.238,0,random,searching,-1.79,0.0,9.81,50245,50546,random
18:29:31.588,0,random,searching,-4.64,0.0,24.54,50546,50846,random
18:29:31.622,0,random,searching,-4.68,0.0,26.04,50846,50847,random
18:29:31.657,0,random,searching,-3.18,0.0,26.09,50847,50547,random
18:29:31.691,0,random,searching,-3.36,0.0,24.6,50547,50846,random
18:29:31.725,0,random,searching,-4.36,0.0,25.72,50846,51146,random
18:29:31.759,0,random,searching,-4.64,0.0,27.2,51146,51145,random
18:29:31.793,0,random,searching,-6.12,0.0,27.44,51145,51446,random
18:29:31.827,0,random,searching,-5.02,0.0,28.46,51446,51447,random
18:29:31.862,0,random,searching,-3.54,0.0,28.73,51447,51148,random
18:29:31.949,0,random,searching,-1.25,0.0,26.78,51148,51447,random
18:29:32.098,0,random,searching,-3.43,0.0,28.85,51447,51747,random
18:29:32.133,0,random,searching,-3.33,0.0,30.34,51747,52047,random
18:29:32.168,0,random,searching,-3.35,0.0,31.84,52047,52046,random
18:29:32.202,0,random,searching,-4.79,0.0,31.41,52046,51745,random
18:29:32.236,0,random,searching,-5.82,0.0,30.32,51745,52045,random
18:29:32.270,0,random,searching,-6.08,0.0,31.79,52045,52046,random
18:29:32.304,0,random,searching,-4.63,0.0,31.42,52046,51747,random
18:29:32.337,0,random,searching,-3.59,0.0,30.35,51747,51748,random
18:29:32.371,0,random,searching,-2.1,0.0,30.12,51748,51448,random
18:29:32.406,0,random,searching,-2.0,0.0,28.62,51448,51748,random
18:29:32.439,0,random,searching,-2.01,0.0,30.12,51748,52049,random
18:29:32.474,0,random,searching,-0.94,0.0,31.17,52049,52350,random
18:29:32.541,0,random,searching,1.19,0.0,33.29,52350,52651,random
18:29:32.575,0,random,searching,2.25,0.0,34.35,52651,52350,random
18:29:32.644,0,random,searching,0.12,0.0,32.23,52350,52050,random
18:29:32.679,0,random,searching,0.97,0.0,30.99,52050,52051,random
18:29:32.714,0,random,searching,2.35,0.0,31.59,52051,52351,random
18:29:32.749,0,random,searching,1.93,0.0,33.03,52351,52051,random
18:29:32.783,0,random,searching,2.0,0.0,31.53,52051,52352,random
18:29:32.817,0,random,searching,3.1,0.0,32.55,52352,52351,random
18:29:32.851,0,random,searching,1.63,0.0,32.85,52351,52051,random
18:29:32.885,0,random,searching,2.02,0.0,31.4,52051,52350,random
18:29:32.919,0,random,searching,0.97,0.0,32.47,52350,52651,random
18:29:32.953,0,random,searching,1.77,0.0,33.74,52651,52650,random
18:29:32.988,0,random,searching,0.35,0.0,34.22,52650,52651,random
18:29:33.022,0,random,searching,1.85,0.0,34.12,52651,52951,random
18:29:33.056,0,random,searching,2.03,0.0,35.61,52951,53250,random
18:29:33.091,0,random,searching,0.89,0.0,36.6,53250,52949,random
18:29:33.124,0,random,searching,-0.32,0.0,35.71,52949,52649,random
18:29:33.159,0,random,searching,-0.64,0.0,34.24,52649,52949,random
18:29:33.192,0,random,searching,-0.68,0.0,35.74,52949,52950,random
18:29:33.227,0,random,searching,0.79,0.0,35.43,52950,53250,random
18:29:33.330,0,random,searching,0.66,0.0,36.92,53250,53549,random
18:29:33.364,0,random,searching,-0.45,0.0,37.93,53549,53850,random
18:29:33.397,0,random,searching,0.43,0.0,39.14,53850,53851,random
18:29:33.431,0,random,searching,1.9,0.0,39.44,53851,54150,random
18:29:33.465,0,random,searching,0.89,0.0,40.55,54150,54450,random
18:29:33.499,0,random,searching,0.68,0.0,42.04,54450,54751,random
18:29:33.533,0,random,searching,1.7,0.0,43.14,54751,54451,random
18:29:33.569,0,random,searching,2.14,0.0,41.71,54451,54750,random
18:29:33.638,0,random,searching,0.22,0.0,44.02,54750,55049,random
18:29:33.672,0,random,searching,-0.89,0.0,45.02,55049,0,random
18:29:33.857,0,random,searching,-2.69,0.0,43.31,54748,54749,random
18:29:33.927,0,random,searching,0.3,0.0,43.56,54749,54449,random
18:29:33.961,0,random,searching,-0.55,0.0,42.32,54449,54149,random
18:29:33.995,0,random,searching,-0.67,0.0,40.82,54149,54448,random
18:29:34.029,0,random,searching,-1.74,0.0,41.87,54448,0,random
18:29:34.169,0,random,searching,-1.57,0.0,43.78,54748,55048,random
18:29:34.206,0,random,searching,-2.15,0.0,45.16,55048,55049,random
18:29:34.237,0,random,searching,-0.69,0.0,44.82,55049,55050,random
18:29:34.272,0,random,searching,0.81,0.0,44.82,55050,54749,random
18:29:34.307,0,random,searching,-0.3,0.0,43.81,54749,55050,random
18:29:34.345,0,random,searching,0.74,0.0,44.89,55050,54749,random
18:29:34.379,0,random,searching,-0.32,0.0,43.83,54749,55048,random
18:29:34.414,0,random,searching,-1.61,0.0,44.59,55048,55049,random
18:29:34.448,0,random,searching,-0.16,0.0,44.94,55049,54750,random
18:29:34.482,0,random,searching,0.58,0.0,43.63,54750,54751,random
18:29:34.517,0,random,searching,2.07,0.0,43.47,54751,54451,random
18:29:34.550,0,random,searching,2.0,0.0,41.97,54451,54450,random
18:29:34.586,0,random,searching,0.51,0.0,42.16,54450,54749,random
18:29:34.621,0,random,searching,-0.49,0.0,43.28,54749,54450,random
18:29:34.737,0,random,searching,0.58,0.0,42.23,54450,54451,random
18:29:34.907,0,random,searching,2.08,0.0,42.14,54451,54751,random
18:29:34.948,0,random,searching,2.0,0.0,43.63,54751,54450,random
18:29:34.983,0,random,searching,1.0,0.0,42.51,54450,54449,random
18:29:35.017,0,random,searching,-0.46,0.0,42.19,54449,54148,random
18:29:35.156,0,random,searching,-2.7,0.0,40.18,54148,53849,random
18:29:35.295,0,random,searching,0.13,0.0,39.18,53849,53549,random
18:29:35.329,0,random,searching,-0.78,0.0,37.99,53549,53248,random
18:29:35.363,0,random,searching,-1.85,0.0,36.94,53248,53249,random
18:29:35.396,0,random,searching,-0.36,0.0,36.75,53249,53548,random
18:29:35.536,0,random,searching,-2.66,0.0,38.68,53548,53247,random
18:29:35.605,0,random,searching,-3.68,0.0,35.86,53247,52948,random
18:29:35.638,0,random,searching,-2.22,0.0,35.5,52948,52649,random
18:29:35.857,0,random,searching,0.01,0.0,33.5,52649,52648,random
18:29:35.924,0,random,searching,-2.86,0.0,34.37,52648,52949,random
18:29:35.992,0,random,searching,-0.17,0.0,35.7,52949,52948,random
18:29:36.026,0,random,searching,-1.66,0.0,35.5,52948,53248,random
18:29:36.060,0,random,searching,-2.05,0.0,36.95,53248,52949,random
18:29:36.128,0,random,searching,-0.01,0.0,34.74,52949,52648,random
