timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:36:08.441,8,random,searching,1.06,0.0,1.06,0,12,random
17:36:12.736,8,random,searching,18.68,0.0,22.5,12,2,random
17:36:14.639,8,random,searching,40.39,0.0,-0.13,2,13,random
17:36:16.267,8,random,searching,40.92,0.0,19.35,13,24,random
17:36:17.798,8,random,searching,39.54,0.0,42.17,24,23,random
17:36:18.442,8,random,searching,19.86,0.0,39.62,23,12,random
17:36:19.867,8,random,searching,19.75,0.0,19.78,12,13,random
17:36:23.163,8,random,searching,39.62,0.0,20.55,13,25,random
17:36:24.148,8,random,searching,60.06,0.0,40.42,25,36,random
17:36:24.590,8,random,searching,60.0,0.0,59.92,36,26,random
17:36:25.236,8,random,searching,80.19,0.0,39.81,26,37,random
17:36:25.712,8,random,searching,79.99,0.0,60.81,37,47,random
17:36:26.360,8,random,searching,59.43,0.0,80.54,47,46,random
17:36:26.802,8,random,searching,39.94,0.0,80.0,46,45,random
17:36:27.240,8,random,searching,20.44,0.0,80.0,45,34,random
17:36:27.715,8,random,searching,19.98,0.0,59.01,34,35,random
17:36:28.193,8,random,searching,40.95,0.0,60.05,35,24,random
17:36:28.670,8,random,searching,39.96,0.0,39.07,24,25,random
17:36:29.145,8,random,searching,60.93,0.0,40.04,25,15,random
17:36:30.707,8,random,searching,79.69,0.0,19.67,15,26,random
17:36:31.184,8,random,searching,80.01,0.0,40.66,26,36,random
17:36:31.830,8,random,searching,59.52,0.0,60.47,36,37,random
17:36:32.306,8,random,searching,80.51,0.0,59.99,37,25,random
17:36:33.122,8,random,searching,60.22,0.0,40.41,25,14,random
17:36:33.633,8,random,searching,60.04,0.0,19.44,14,13,random
17:36:34.175,8,random,searching,39.25,0.0,19.63,13,1,random
17:36:34.786,8,random,searching,20.34,0.0,0.35,1,2,random
17:36:35.227,8,random,searching,39.84,0.0,0.0,2,0,random
17:36:36.177,8,random,searching,-0.72,0.0,0.25,0,12,random
17:36:36.823,8,random,searching,19.91,0.0,19.91,12,24,random
17:36:37.502,8,random,searching,40.41,0.0,40.24,24,14,random
17:36:38.147,8,random,searching,60.23,0.0,19.76,14,2,random
17:36:38.793,8,random,searching,39.84,0.0,-0.15,2,1,random
17:36:39.234,8,random,searching,20.34,0.0,-0.0,1,0,random
17:36:39.710,8,random,searching,-0.66,0.0,0.0,0,1,random
17:36:40.188,8,random,searching,20.34,0.0,-0.0,1,2,random
17:36:40.630,8,random,searching,39.84,0.0,-0.0,2,3,random
17:36:41.105,8,random,searching,60.84,0.0,0.0,3,15,random
17:36:41.752,8,random,searching,80.56,0.0,20.58,15,26,random
17:36:42.195,8,random,searching,80.0,0.0,40.07,26,0,random
17:36:44.299,8,random,searching,0.41,0.0,0.22,0,12,random
17:36:44.944,8,random,searching,20.46,0.0,20.47,12,1,random
17:36:45.420,8,random,searching,19.99,0.0,-0.53,1,11,random
17:36:46.065,8,random,searching,0.11,0.0,19.89,11,23,random
17:36:48.444,8,random,searching,20.41,0.0,36.99,23,22,random
17:36:49.193,8,random,searching,0.0,0.0,40.0,22,33,random
17:36:49.634,8,random,searching,0.0,0.0,59.5,33,22,random
17:36:50.076,8,random,searching,0.0,0.0,40.0,22,23,random
17:36:50.552,8,random,searching,21.0,0.0,40.0,23,11,random
17:36:51.334,8,random,searching,-0.22,0.0,20.36,11,0,random
17:36:51.809,8,random,searching,0.01,0.0,-0.64,0,12,random
17:36:53.236,8,random,searching,20.14,0.0,20.3,12,0,random
17:36:53.881,8,random,searching,0.07,0.0,0.07,0,11,random
17:36:54.322,8,random,searching,0.0,0.0,19.57,11,12,random
17:36:54.798,8,random,searching,21.0,0.0,20.02,12,22,random
17:36:55.479,8,random,searching,-0.16,0.0,40.13,22,12,random
17:36:56.125,8,random,searching,20.0,0.0,20.0,12,2,random
17:36:56.974,8,random,searching,39.48,0.0,-0.72,2,3,random
17:36:57.450,8,random,searching,60.46,0.0,0.02,3,15,random
17:36:58.096,8,random,searching,80.39,0.0,20.4,15,27,random
17:36:58.743,8,random,searching,100.54,0.0,40.54,27,28,random
17:36:59.181,8,random,searching,120.04,0.0,40.0,28,17,random
17:36:59.624,8,random,searching,120.0,0.0,20.5,17,6,random
17:37:00.100,8,random,searching,120.0,0.0,-0.5,6,5,random
17:37:00.575,8,random,searching,99.01,0.0,0.02,5,16,random
17:37:01.020,8,random,searching,99.98,0.0,19.5,16,4,random
17:37:01.664,8,random,searching,79.58,0.0,-0.41,4,16,random
17:37:02.308,8,random,searching,99.74,0.0,19.74,16,27,random
17:37:02.783,8,random,searching,100.01,0.0,40.74,27,26,random
17:37:03.259,8,random,searching,79.02,0.0,39.96,26,16,random
17:37:03.904,8,random,searching,99.67,0.0,20.32,16,6,random
17:37:04.550,8,random,searching,119.83,0.0,0.17,6,18,random
17:37:05.197,8,random,searching,140.15,0.0,20.15,18,19,random
17:37:05.636,8,random,searching,159.65,0.0,20.0,19,18,random
17:37:06.078,8,random,searching,140.15,0.0,20.0,18,7,random
17:37:06.995,8,random,delivering,140.03,0.0,3.5,18,7,random
