timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
17:40:49.601,11,random,searching,1.06,0.0,1.06,0,14,random
17:40:53.627,11,random,searching,19.83,0.0,20.83,14,26,random
17:40:54.341,11,random,searching,-0.93,0.0,40.34,26,27,random
17:40:54.815,11,random,searching,20.07,0.0,40.0,27,0,random
17:40:55.834,11,random,searching,-0.11,0.0,-0.22,0,13,random
17:40:56.311,11,random,searching,-0.12,0.0,17.78,13,1,random
17:40:56.920,11,random,searching,18.55,0.0,-0.4,1,14,random
17:40:57.463,11,random,searching,20.15,0.0,20.86,14,1,random
17:40:58.383,11,random,searching,19.68,0.0,0.04,1,13,random
17:40:59.198,11,random,searching,0.08,0.0,20.42,13,0,random
17:40:59.674,11,random,searching,-0.0,0.0,-0.58,0,14,random
17:41:00.319,11,random,searching,19.86,0.0,19.85,14,27,random
17:41:01.776,11,random,searching,19.64,0.0,40.09,27,39,random
17:41:02.418,11,random,searching,-0.38,0.0,60.38,39,27,random
17:41:03.064,11,random,searching,19.77,0.0,40.23,27,40,random
17:41:03.508,11,random,searching,20.0,0.0,59.72,40,53,random
17:41:04.422,11,random,delivering,20.0,0.0,76.22,40,53,random
17:41:05.781,11,random,delivering,19.73,0.0,79.48,53,54,random
