timestamp,agent_id,method,state,pos_x,pos_y,pos_z,current_node,next_node,route
18:31:27.526,1,random,searching,0.39,0.0,-1.73,44550,44250,random
18:31:27.603,1,random,searching,0.65,0.0,-3.21,44250,43949,random
18:31:27.638,1,random,searching,-0.35,0.0,-4.33,43949,43649,random
18:31:27.672,1,random,searching,-0.63,0.0,-5.8,43649,43349,random
18:31:27.708,1,random,searching,-0.67,0.0,-7.3,43349,43048,random
18:31:27.741,1,random,searching,-1.71,0.0,-8.38,43048,43349,random
18:31:27.776,1,random,searching,-0.64,0.0,-7.33,43349,43650,random
18:31:27.810,1,random,searching,0.42,0.0,-6.27,43650,43951,random
18:31:27.879,1,random,searching,2.54,0.0,-4.15,43951,44252,random
18:31:27.914,1,random,searching,3.6,0.0,-3.09,44252,44253,random
18:31:27.947,1,random,searching,5.06,0.0,-3.44,44253,43954,random
18:31:27.970,1,random,searching,5.98,0.0,-4.62,43954,43655,random
18:31:28.016,1,random,searching,7.03,0.0,-5.69,43655,43355,random
18:31:28.050,1,random,searching,7.32,0.0,-7.16,43355,43654,random
18:31:28.084,1,random,searching,6.19,0.0,-6.17,43654,43953,random
18:31:28.152,1,random,searching,4.06,0.0,-4.07,43953,43952,random
18:31:28.186,1,random,searching,2.92,0.0,-5.05,43952,44251,random
18:31:28.219,1,random,searching,2.21,0.0,-3.73,44251,44551,random
18:31:28.253,1,random,searching,2.03,0.0,-2.24,44551,44550,random
18:31:28.368,1,random,searching,0.56,0.0,-1.99,44550,44549,random
18:31:28.382,1,random,searching,-0.94,0.0,-2.01,44549,44548,random
18:31:28.427,1,random,searching,-2.44,0.0,-2.0,44548,44847,random
18:31:28.460,1,random,searching,-3.28,0.0,-0.76,44847,45147,random
18:31:28.494,1,random,searching,-3.35,0.0,0.74,45147,45446,random
18:31:28.528,1,random,searching,-4.43,0.0,1.77,45446,0,random
18:31:28.677,1,random,searching,-6.32,0.0,1.53,45445,45446,random
18:31:28.709,1,random,searching,-4.88,0.0,1.95,45446,45447,random
18:31:28.742,1,random,searching,-3.38,0.0,2.01,45447,45748,random
18:31:28.776,1,random,searching,-2.3,0.0,3.05,45748,46049,random
18:31:28.892,1,random,searching,-0.18,0.0,5.17,46049,46050,random
18:31:28.936,1,random,searching,1.12,0.0,4.42,46050,46051,random
18:31:28.969,1,random,searching,2.56,0.0,4.85,46051,45751,random
18:31:29.094,1,random,searching,2.04,0.0,3.44,45751,0,random
18:31:29.219,1,random,searching,1.0,0.0,2.36,45450,45149,random
18:31:29.286,1,random,searching,-1.11,0.0,0.22,45149,44848,random
18:31:29.319,1,random,searching,-2.17,0.0,-0.83,44848,44847,random
18:31:29.342,1,random,searching,-3.66,0.0,-0.62,44847,44846,random
18:31:29.388,1,random,searching,-5.16,0.0,-0.69,44846,44545,random
18:31:29.423,1,random,searching,-5.98,0.0,-1.94,44545,44244,random
18:31:29.460,1,random,searching,-7.03,0.0,-3.01,44244,44243,random
18:31:29.494,1,random,searching,-8.5,0.0,-3.31,44243,43944,random
18:31:29.528,1,random,searching,-7.54,0.0,-4.46,43944,43644,random
18:31:29.563,1,random,searching,-7.37,0.0,-5.95,43644,43344,random
18:31:29.587,1,random,searching,-7.36,0.0,-7.45,43344,43044,random
18:31:29.631,1,random,searching,-7.36,0.0,-8.95,43044,42744,random
18:31:29.657,1,random,searching,-7.36,0.0,-10.45,42744,42445,random
18:31:29.702,1,random,searching,-6.12,0.0,-11.3,42445,42446,random
18:31:29.736,1,random,searching,-4.62,0.0,-11.37,42446,42447,random
18:31:29.770,1,random,searching,-3.12,0.0,-11.37,42447,42748,random
18:31:29.804,1,random,searching,-2.16,0.0,-10.22,42748,43048,random
18:31:29.837,1,random,searching,-2.01,0.0,-8.73,43048,43349,random
